Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
Trempealeau,-91.3589,44.3031,981,2015-04,4.32,34.0,46.4,58.7,30.1,0.86,12.65
Trempealeau,-91.3589,44.3031,981,2015-05,6.61,46.4,57.8,69.2,46.7,0.64,14.17
Trempealeau,-91.3589,44.3031,981,2015-06,6.27,55.2,66.0,76.8,55.8,0.79,17.02
Trempealeau,-91.3589,44.3031,981,2015-07,4.00,57.7,69.2,80.7,59.8,0.65,18.28
Trempealeau,-91.3589,44.3031,981,2015-08,5.05,56.7,67.0,77.4,58.4,0.79,16.08
Trempealeau,-91.3589,44.3031,981,2015-09,4.30,55.1,65.8,76.6,57.3,0.82,15.13
Trempealeau,-91.3589,44.3031,981,2015-10,2.47,37.1,48.9,60.8,39.2,0.50,10.49
Trempealeau,-91.3589,44.3031,981,2015-11,2.03,30.5,40.1,49.8,32.2,0.54,6.35
Trempealeau,-91.3589,44.3031,981,2015-12,4.84,26.4,32.0,37.7,27.7,0.28,2.29
Trempealeau,-91.3589,44.3031,981,2016-01,0.65,6.1,15.0,24.0,11.1,0.18,1.63
Trempealeau,-91.3589,44.3031,981,2016-02,0.78,13.7,22.6,31.6,16.7,0.37,2.75
Trempealeau,-91.3589,44.3031,981,2016-03,5.16,29.4,38.7,48.0,29.8,0.52,6.27
Trempealeau,-91.3589,44.3031,981,2016-04,1.72,35.0,45.1,55.2,32.3,1.09,9.95
Trempealeau,-91.3589,44.3031,981,2016-05,2.81,44.1,56.9,69.7,42.6,0.68,17.02
Trempealeau,-91.3589,44.3031,981,2016-06,5.85,56.3,67.7,79.1,56.9,0.71,18.68
Trempealeau,-91.3589,44.3031,981,2016-07,5.64,60.4,71.0,81.5,62.4,0.56,17.81
Trempealeau,-91.3589,44.3031,981,2016-08,9.12,60.0,70.2,80.3,63.1,0.34,15.81
Trempealeau,-91.3589,44.3031,981,2016-09,7.29,53.2,62.9,72.7,56.1,0.40,12.22
Trempealeau,-91.3589,44.3031,981,2016-10,2.70,39.9,50.9,62.0,43.9,0.27,9.74
Trempealeau,-91.3589,44.3031,981,2016-11,1.15,31.1,41.9,52.7,34.7,0.25,7.30
Trempealeau,-91.3589,44.3031,981,2016-12,2.13,13.5,20.1,26.8,15.0,0.30,1.71
Trempealeau,-91.3589,44.3031,981,2017-01,2.29,9.8,17.8,25.8,14.5,0.09,1.31
Trempealeau,-91.3589,44.3031,981,2017-02,1.58,17.3,27.9,38.4,20.2,0.33,4.43
Trempealeau,-91.3589,44.3031,981,2017-03,2.99,20.7,30.4,40.0,21.3,0.42,4.33
Trempealeau,-91.3589,44.3031,981,2017-04,5.06,36.3,47.3,58.3,36.2,0.60,9.73
Trempealeau,-91.3589,44.3031,981,2017-05,7.12,43.7,54.4,65.2,43.2,0.70,12.49
Trempealeau,-91.3589,44.3031,981,2017-06,7.75,54.1,66.2,78.4,54.6,0.86,19.66
Trempealeau,-91.3589,44.3031,981,2017-07,12.26,58.7,70.4,82.0,61.3,0.50,19.32
Trempealeau,-91.3589,44.3031,981,2017-08,3.61,55.0,65.9,76.8,57.4,0.41,15.81
Trempealeau,-91.3589,44.3031,981,2017-09,1.08,50.5,63.2,76.0,54.4,0.54,17.05
Trempealeau,-91.3589,44.3031,981,2017-10,5.13,40.9,50.6,60.3,41.6,0.71,9.63
Trempealeau,-91.3589,44.3031,981,2017-11,0.76,21.8,31.5,41.2,24.5,0.31,4.17
Trempealeau,-91.3589,44.3031,981,2017-12,0.50,9.9,18.1,26.4,12.1,0.32,2.35
Trempealeau,-91.3589,44.3031,981,2018-01,1.46,2.9,13.5,24.0,8.3,0.19,1.88
Trempealeau,-91.3589,44.3031,981,2018-02,1.12,3.2,15.0,26.7,9.0,0.22,2.55
Trempealeau,-91.3589,44.3031,981,2018-03,1.03,19.4,30.5,41.6,19.1,0.53,5.57
Trempealeau,-91.3589,44.3031,981,2018-04,3.36,22.2,33.8,45.4,22.0,0.52,7.59
Trempealeau,-91.3589,44.3031,981,2018-05,6.33,51.3,63.6,76.0,50.3,1.01,19.86
Trempealeau,-91.3589,44.3031,981,2018-06,4.21,59.6,69.3,79.1,59.6,1.06,17.13
Trempealeau,-91.3589,44.3031,981,2018-07,4.50,58.9,70.7,82.5,61.0,0.59,19.96
Trempealeau,-91.3589,44.3031,981,2018-08,3.78,58.3,69.3,80.4,62.1,0.24,17.05
Trempealeau,-91.3589,44.3031,981,2018-09,8.69,51.9,62.3,72.7,54.7,0.42,13.06
Trempealeau,-91.3589,44.3031,981,2018-10,4.81,34.8,44.0,53.3,37.0,0.35,5.98
Trempealeau,-91.3589,44.3031,981,2018-11,2.64,20.4,27.3,34.2,20.7,0.40,2.91
Trempealeau,-91.3589,44.3031,981,2018-12,1.79,16.9,24.4,31.8,20.4,0.18,1.99
Trempealeau,-91.3589,44.3031,981,2019-01,1.05,4.1,13.5,22.9,7.1,0.26,1.87
Trempealeau,-91.3589,44.3031,981,2019-02,4.29,0.7,11.7,22.6,7.1,0.18,1.36
Trempealeau,-91.3589,44.3031,981,2019-03,1.84,13.6,25.2,36.8,17.2,0.30,4.37
Trempealeau,-91.3589,44.3031,981,2019-04,3.77,33.1,43.4,53.7,32.3,0.66,8.82
Trempealeau,-91.3589,44.3031,981,2019-05,6.40,42.7,52.8,62.8,42.6,0.52,11.30
Trempealeau,-91.3589,44.3031,981,2019-06,7.62,52.8,64.6,76.4,53.7,0.87,17.22
Trempealeau,-91.3589,44.3031,981,2019-07,6.61,61.1,71.9,82.8,63.6,0.48,17.85
Trempealeau,-91.3589,44.3031,981,2019-08,4.23,55.4,66.7,78.0,58.0,0.44,16.75
Trempealeau,-91.3589,44.3031,981,2019-09,8.30,53.3,63.2,73.1,56.7,0.44,12.01
Trempealeau,-91.3589,44.3031,981,2019-10,5.12,36.0,45.0,54.0,37.2,0.49,7.25
Trempealeau,-91.3589,44.3031,981,2019-11,2.32,21.7,28.4,35.0,22.3,0.34,2.66
Trempealeau,-91.3589,44.3031,981,2019-12,2.30,12.3,21.7,31.1,18.7,0.11,1.82
Trempealeau,-91.3589,44.3031,981,2020-01,1.19,11.1,19.6,28.1,16.2,0.20,1.48
Trempealeau,-91.3589,44.3031,981,2020-02,1.07,6.3,17.9,29.5,10.9,0.31,2.82
Trempealeau,-91.3589,44.3031,981,2020-03,3.19,27.2,35.4,43.6,27.4,0.62,4.49
Trempealeau,-91.3589,44.3031,981,2020-04,1.88,30.1,41.5,52.8,29.1,0.67,8.70
Trempealeau,-91.3589,44.3031,981,2020-05,5.31,44.3,55.4,66.6,41.8,0.89,13.50
Trempealeau,-91.3589,44.3031,981,2020-06,6.21,55.9,67.7,79.6,55.9,1.19,19.19
Trempealeau,-91.3589,44.3031,981,2020-07,2.48,61.3,72.6,83.9,64.3,0.50,19.21
Trempealeau,-91.3589,44.3031,981,2020-08,3.61,57.5,69.4,81.4,59.9,0.55,18.89
Trempealeau,-91.3589,44.3031,981,2020-09,2.54,46.9,57.5,68.1,50.1,0.40,11.41
Trempealeau,-91.3589,44.3031,981,2020-10,2.23,30.2,40.5,50.9,31.4,0.41,8.17
Trempealeau,-91.3589,44.3031,981,2020-11,2.56,28.2,38.7,49.1,29.9,0.71,6.98
Trempealeau,-91.3589,44.3031,981,2020-12,0.23,14.7,23.9,33.2,18.2,0.28,2.88
Trempealeau,-91.3589,44.3031,981,2021-01,0.87,12.3,20.1,27.9,15.7,0.24,1.66
Trempealeau,-91.3589,44.3031,981,2021-02,0.79,-1.9,9.1,20.1,2.6,0.19,2.08
Trempealeau,-91.3589,44.3031,981,2021-03,1.66,26.4,38.3,50.3,26.5,0.74,7.97
Trempealeau,-91.3589,44.3031,981,2021-04,1.47,33.3,44.4,55.5,32.0,0.68,9.91
Trempealeau,-91.3589,44.3031,981,2021-05,4.97,43.8,55.8,67.8,42.8,0.89,14.05
Trempealeau,-91.3589,44.3031,981,2021-06,3.41,58.5,70.9,83.2,57.5,1.63,23.33
Trempealeau,-91.3589,44.3031,981,2021-07,2.70,58.6,70.2,81.7,61.7,0.64,18.27
Trempealeau,-91.3589,44.3031,981,2021-08,8.90,57.3,68.8,80.3,61.5,0.47,16.11
Trempealeau,-91.3589,44.3031,981,2021-09,1.71,47.2,60.7,74.3,53.0,0.40,15.14
Trempealeau,-91.3589,44.3031,981,2021-10,1.92,42.1,53.0,64.0,45.2,0.28,9.84
Trempealeau,-91.3589,44.3031,981,2021-11,2.00,23.5,33.6,43.8,23.8,0.49,5.69
Trempealeau,-91.3589,44.3031,981,2021-12,2.10,14.7,24.0,33.3,18.1,0.22,2.87
Trempealeau,-91.3589,44.3031,981,2022-01,0.54,-6.1,6.9,19.8,1.7,0.20,1.65
Trempealeau,-91.3589,44.3031,981,2022-02,0.53,1.3,13.6,25.9,6.7,0.30,2.19
Trempealeau,-91.3589,44.3031,981,2022-03,2.37,20.6,30.2,39.7,20.9,0.38,4.74
Trempealeau,-91.3589,44.3031,981,2022-04,3.23,29.7,39.1,48.4,29.2,0.56,6.44
Trempealeau,-91.3589,44.3031,981,2022-05,4.53,46.6,58.1,69.6,46.1,0.97,15.45
Trempealeau,-91.3589,44.3031,981,2022-06,3.73,53.8,65.9,77.9,54.9,0.91,18.23
Trempealeau,-91.3589,44.3031,981,2022-07,3.73,58.3,69.7,81.1,61.8,0.27,17.11
Trempealeau,-91.3589,44.3031,981,2022-08,6.99,57.0,68.2,79.3,61.4,0.19,15.94
Trempealeau,-91.3589,44.3031,981,2022-09,1.25,48.4,60.7,73.0,53.9,0.14,13.73
Trempealeau,-91.3589,44.3031,981,2022-10,1.08,33.1,46.1,59.0,37.0,0.31,9.96
Trempealeau,-91.3589,44.3031,981,2022-11,2.26,24.4,34.4,44.5,27.5,0.47,5.39
Trempealeau,-91.3589,44.3031,981,2022-12,2.27,9.2,17.0,24.7,12.6,0.27,1.60
Trempealeau,-91.3589,44.3031,981,2023-01,2.09,15.6,21.9,28.3,17.9,0.26,1.36
Trempealeau,-91.3589,44.3031,981,2023-02,2.69,7.2,18.9,30.5,14.2,0.19,2.73
Trempealeau,-91.3589,44.3031,981,2023-03,2.45,17.9,28.3,38.8,20.4,0.32,4.41
Trempealeau,-91.3589,44.3031,981,2023-04,5.67,32.5,44.1,55.7,30.5,0.95,10.68
Trempealeau,-91.3589,44.3031,981,2023-05,2.53,43.6,57.5,71.3,43.7,0.64,17.14
Trempealeau,-91.3589,44.3031,981,2023-06,1.99,53.2,67.8,82.3,54.8,0.42,24.40
Trempealeau,-91.3589,44.3031,981,2023-07,4.82,54.9,67.9,81.0,59.0,0.11,19.43
Trempealeau,-91.3589,44.3031,981,2023-08,1.93,57.1,69.1,81.2,60.8,0.36,18.55
Trempealeau,-91.3589,44.3031,981,2023-09,3.20,52.2,63.7,75.2,56.0,0.24,15.45
Trempealeau,-91.3589,44.3031,981,2023-10,6.70,41.1,50.4,59.7,42.8,0.53,8.60
Trempealeau,-91.3589,44.3031,981,2023-11,0.14,25.0,35.1,45.2,25.5,0.67,6.03
Trempealeau,-91.3589,44.3031,981,2023-12,1.74,25.3,32.0,38.8,26.4,0.39,2.96
Trempealeau,-91.3589,44.3031,981,2024-01,0.80,14.0,19.7,25.3,15.1,0.23,1.39
Trempealeau,-91.3589,44.3031,981,2024-02,0.28,18.9,31.4,43.8,21.6,0.30,6.14
Trempealeau,-91.3589,44.3031,981,2024-03,2.21,22.3,35.0,47.7,20.3,0.84,8.19
Trempealeau,-91.3589,44.3031,981,2024-04,5.14,33.7,44.7,55.6,33.1,0.65,9.59
Trempealeau,-91.3589,44.3031,981,2024-05,5.69,45.8,58.2,70.6,46.9,0.65,15.23
Trempealeau,-91.3589,44.3031,981,2024-06,8.15,55.9,66.1,76.4,58.2,0.55,14.00
Trempealeau,-91.3589,44.3031,981,2024-07,9.00,60.6,70.5,80.5,62.2,0.67,16.47
Trempealeau,-91.3589,44.3031,981,2024-08,6.08,58.9,69.2,79.5,61.2,0.64,15.88
Trempealeau,-91.3589,44.3031,981,2024-09,1.28,52.9,65.2,77.4,55.2,0.91,16.97
Trempealeau,-91.3589,44.3031,981,2024-10,0.89,40.7,53.8,67.0,39.4,1.65,14.33
Trempealeau,-91.3589,44.3031,981,2024-11,3.19,31.7,38.5,45.3,33.4,0.34,3.54
Trempealeau,-91.3589,44.3031,981,2024-12,1.57,16.3,23.3,30.4,17.4,0.35,2.04

Vernon,-90.8220,43.5994,1198,2010-01,1.62,6.0,13.4,20.7,10.8,0.10,0.91
Vernon,-90.8220,43.5994,1198,2010-02,0.73,11.4,19.9,28.3,15.1,0.23,1.97
Vernon,-90.8220,43.5994,1198,2010-03,0.81,28.9,39.2,49.4,28.3,0.65,7.12
Vernon,-90.8220,43.5994,1198,2010-04,2.30,39.9,51.4,62.9,37.0,1.41,12.87
Vernon,-90.8220,43.5994,1198,2010-05,5.06,48.1,58.3,68.5,46.9,1.03,14.71
Vernon,-90.8220,43.5994,1198,2010-06,9.20,58.0,66.7,75.5,60.0,0.46,12.42
Vernon,-90.8220,43.5994,1198,2010-07,10.42,63.5,72.1,80.7,64.7,0.84,14.88
Vernon,-90.8220,43.5994,1198,2010-08,7.82,62.5,71.7,81.0,64.8,0.49,14.93
Vernon,-90.8220,43.5994,1198,2010-09,6.45,48.6,57.9,67.1,52.0,0.59,8.77
Vernon,-90.8220,43.5994,1198,2010-10,1.40,39.7,51.4,63.2,39.5,0.82,12.56
Vernon,-90.8220,43.5994,1198,2010-11,1.83,27.1,35.2,43.3,29.3,0.43,4.57
Vernon,-90.8220,43.5994,1198,2010-12,2.12,8.5,15.4,22.4,14.0,0.08,0.84
Vernon,-90.8220,43.5994,1198,2011-01,0.66,5.9,12.9,20.0,10.6,0.08,0.88
Vernon,-90.8220,43.5994,1198,2011-02,1.67,9.3,17.7,26.1,15.8,0.19,1.33
Vernon,-90.8220,43.5994,1198,2011-03,3.42,20.9,29.3,37.6,23.3,0.25,3.29
Vernon,-90.8220,43.5994,1198,2011-04,3.50,34.3,43.1,51.8,34.7,0.42,6.84
Vernon,-90.8220,43.5994,1198,2011-05,3.22,45.3,54.5,63.7,45.2,0.69,9.67
Vernon,-90.8220,43.5994,1198,2011-06,5.41,56.2,65.1,74.0,56.8,1.12,12.81
Vernon,-90.8220,43.5994,1198,2011-07,2.75,64.4,73.4,82.4,66.4,0.86,14.91
Vernon,-90.8220,43.5994,1198,2011-08,2.46,58.7,68.9,79.0,61.7,0.42,14.89
Vernon,-90.8220,43.5994,1198,2011-09,3.59,47.7,57.2,66.8,51.2,0.33,9.57
Vernon,-90.8220,43.5994,1198,2011-10,1.22,40.3,51.3,62.3,40.2,0.77,11.81
Vernon,-90.8220,43.5994,1198,2011-11,2.40,29.5,37.2,44.8,31.4,0.37,3.97
Vernon,-90.8220,43.5994,1198,2011-12,1.60,19.3,26.5,33.6,23.8,0.05,1.92
Vernon,-90.8220,43.5994,1198,2012-01,0.88,13.6,21.6,29.7,17.6,0.18,2.17
Vernon,-90.8220,43.5994,1198,2012-02,0.94,19.2,26.2,33.3,20.5,0.32,2.35
Vernon,-90.8220,43.5994,1198,2012-03,1.92,37.7,47.4,57.2,39.4,0.34,9.00
Vernon,-90.8220,43.5994,1198,2012-04,4.45,35.6,46.4,57.2,34.4,0.61,9.23
Vernon,-90.8220,43.5994,1198,2012-05,4.59,49.0,60.2,71.5,47.1,1.65,15.91
Vernon,-90.8220,43.5994,1198,2012-06,1.53,57.5,68.5,79.4,53.8,2.45,21.76
Vernon,-90.8220,43.5994,1198,2012-07,2.80,65.5,76.3,87.2,63.8,1.55,25.80
Vernon,-90.8220,43.5994,1198,2012-08,2.07,56.5,67.7,78.9,57.0,0.99,18.50
Vernon,-90.8220,43.5994,1198,2012-09,2.03,45.9,58.6,71.4,46.0,0.83,16.49
Vernon,-90.8220,43.5994,1198,2012-10,3.56,36.3,46.3,56.3,37.2,0.48,7.58
Vernon,-90.8220,43.5994,1198,2012-11,1.46,26.6,35.5,44.4,28.7,0.29,4.46
Vernon,-90.8220,43.5994,1198,2012-12,1.93,18.8,25.7,32.6,23.3,0.07,1.49
Vernon,-90.8220,43.5994,1198,2013-01,1.08,8.8,17.9,27.0,14.0,0.10,1.64
Vernon,-90.8220,43.5994,1198,2013-02,1.53,10.3,18.0,25.8,15.4,0.10,1.43
Vernon,-90.8220,43.5994,1198,2013-03,2.01,16.5,24.5,32.6,19.1,0.30,2.48
Vernon,-90.8220,43.5994,1198,2013-04,6.12,31.2,38.9,46.6,31.6,0.23,5.45
Vernon,-90.8220,43.5994,1198,2013-05,8.93,46.8,56.8,66.8,46.1,0.88,12.87
Vernon,-90.8220,43.5994,1198,2013-06,9.61,56.2,64.7,73.2,57.0,0.70,11.78
Vernon,-90.8220,43.5994,1198,2013-07,1.98,60.3,70.1,79.9,59.6,1.28,18.57
Vernon,-90.8220,43.5994,1198,2013-08,1.69,58.3,68.7,79.1,60.1,0.74,16.40
Vernon,-90.8220,43.5994,1198,2013-09,2.19,50.9,62.3,73.6,54.6,0.47,13.53
Vernon,-90.8220,43.5994,1198,2013-10,2.61,38.0,47.5,57.1,40.1,0.39,8.20
Vernon,-90.8220,43.5994,1198,2013-11,2.51,22.7,30.9,39.0,25.6,0.28,3.01
Vernon,-90.8220,43.5994,1198,2013-12,0.90,5.8,13.8,21.7,11.0,0.13,1.22
Vernon,-90.8220,43.5994,1198,2014-01,0.85,-2.5,7.7,17.8,3.2,0.13,1.04
Vernon,-90.8220,43.5994,1198,2014-02,0.86,-1.5,7.9,17.4,2.6,0.23,1.36
Vernon,-90.8220,43.5994,1198,2014-03,1.79,13.9,23.1,32.3,16.7,0.37,3.01
Vernon,-90.8220,43.5994,1198,2014-04,8.03,32.1,41.9,51.6,32.5,0.54,7.29
Vernon,-90.8220,43.5994,1198,2014-05,1.67,46.4,56.4,66.4,44.1,1.34,13.73
Vernon,-90.8220,43.5994,1198,2014-06,9.58,59.5,68.4,77.4,58.5,0.94,15.82
Vernon,-90.8220,43.5994,1198,2014-07,2.13,57.1,66.3,75.5,58.2,0.76,13.36
Vernon,-90.8220,43.5994,1198,2014-08,2.69,59.2,69.0,78.8,62.5,0.04,13.95
Vernon,-90.8220,43.5994,1198,2014-09,2.98,48.8,59.6,70.4,52.6,0.21,12.11
Vernon,-90.8220,43.5994,1198,2014-10,2.68,37.6,46.8,56.0,39.8,0.29,7.14
Vernon,-90.8220,43.5994,1198,2014-11,1.17,19.3,26.5,33.7,21.6,0.26,2.54
Vernon,-90.8220,43.5994,1198,2014-12,1.20,20.5,25.4,30.3,22.9,0.06,0.91
Vernon,-90.8220,43.5994,1198,2015-01,0.52,9.9,16.8,23.8,13.3,0.16,1.29
Vernon,-90.8220,43.5994,1198,2015-02,0.69,-0.9,8.5,17.8,3.1,0.25,1.32
Vernon,-90.8220,43.5994,1198,2015-03,1.06,20.4,31.1,41.8,20.8,0.54,5.91
Vernon,-90.8220,43.5994,1198,2015-04,4.31,35.0,46.8,58.5,31.2,1.00,11.96
Vernon,-90.8220,43.5994,1198,2015-05,4.84,48.3,57.7,67.2,48.1,0.65,11.90
Vernon,-90.8220,43.5994,1198,2015-06,3.75,55.5,65.3,75.1,56.7,0.59,14.61
Vernon,-90.8220,43.5994,1198,2015-07,3.03,58.6,68.6,78.5,60.7,0.24,15.09
Vernon,-90.8220,43.5994,1198,2015-08,2.82,57.2,66.9,76.7,59.5,0.35,14.68
Vernon,-90.8220,43.5994,1198,2015-09,4.02,55.1,65.8,76.4,58.1,0.33,14.80
Vernon,-90.8220,43.5994,1198,2015-10,2.35,39.2,49.7,60.3,40.1,0.60,10.07
Vernon,-90.8220,43.5994,1198,2015-11,3.72,31.6,39.8,48.0,33.6,0.45,5.34
Vernon,-90.8220,43.5994,1198,2015-12,8.12,26.8,32.4,37.9,29.9,0.04,1.64
Vernon,-90.8220,43.5994,1198,2016-01,0.81,8.5,15.9,23.2,13.3,0.11,1.21
Vernon,-90.8220,43.5994,1198,2016-02,0.88,16.0,23.3,30.5,18.7,0.31,2.06
Vernon,-90.8220,43.5994,1198,2016-03,4.34,29.1,37.6,46.2,31.3,0.33,5.00
Vernon,-90.8220,43.5994,1198,2016-04,0.88,35.4,45.5,55.7,33.3,1.04,10.22
Vernon,-90.8220,43.5994,1198,2016-05,3.36,46.0,57.0,68.0,43.1,1.37,15.39
Vernon,-90.8220,43.5994,1198,2016-06,6.16,57.3,67.5,77.8,57.3,0.93,16.82
Vernon,-90.8220,43.5994,1198,2016-07,7.33,61.4,70.6,79.7,63.7,0.23,14.38
Vernon,-90.8220,43.5994,1198,2016-08,5.90,60.9,70.1,79.3,64.5,0.07,13.67
Vernon,-90.8220,43.5994,1198,2016-09,13.69,54.0,63.3,72.6,57.1,0.20,12.13
Vernon,-90.8220,43.5994,1198,2016-10,2.62,42.2,51.6,61.1,46.0,0.18,8.41
Vernon,-90.8220,43.5994,1198,2016-11,1.35,33.9,43.1,52.3,35.8,0.42,6.97
Vernon,-90.8220,43.5994,1198,2016-12,2.36,13.8,19.6,25.4,16.2,0.17,1.20
Vernon,-90.8220,43.5994,1198,2017-01,2.28,14.2,20.0,25.8,17.2,0.13,0.86
Vernon,-90.8220,43.5994,1198,2017-02,1.25,20.0,29.0,37.9,22.7,0.34,3.70
Vernon,-90.8220,43.5994,1198,2017-03,3.18,22.8,31.2,39.6,23.6,0.39,3.70
Vernon,-90.8220,43.5994,1198,2017-04,4.73,38.1,48.2,58.2,37.8,0.72,9.05
Vernon,-90.8220,43.5994,1198,2017-05,6.25,44.7,54.4,64.1,44.3,0.71,11.33
Vernon,-90.8220,43.5994,1198,2017-06,6.90,56.8,67.1,77.3,55.8,1.49,18.02
Vernon,-90.8220,43.5994,1198,2017-07,8.66,60.2,70.0,79.8,63.5,0.20,14.03
Vernon,-90.8220,43.5994,1198,2017-08,1.58,56.0,65.4,74.7,59.0,0.11,12.15
Vernon,-90.8220,43.5994,1198,2017-09,2.24,52.3,63.4,74.4,56.0,0.36,13.99
Vernon,-90.8220,43.5994,1198,2017-10,5.60,42.2,50.7,59.2,44.5,0.38,7.45
Vernon,-90.8220,43.5994,1198,2017-11,0.44,24.2,32.4,40.6,27.5,0.20,3.11
Vernon,-90.8220,43.5994,1198,2017-12,0.43,12.7,19.8,26.8,15.1,0.25,1.90
Vernon,-90.8220,43.5994,1198,2018-01,1.23,7.0,15.6,24.1,12.1,0.09,1.35
Vernon,-90.8220,43.5994,1198,2018-02,1.38,8.9,17.8,26.6,13.8,0.14,1.88
Vernon,-90.8220,43.5994,1198,2018-03,0.80,21.8,31.6,41.5,21.6,0.46,4.98
Vernon,-90.8220,43.5994,1198,2018-04,4.65,24.6,34.6,44.7,24.9,0.47,6.43
Vernon,-90.8220,43.5994,1198,2018-05,8.86,52.5,63.2,73.8,53.2,0.74,16.01
Vernon,-90.8220,43.5994,1198,2018-06,5.92,59.9,68.4,76.9,61.8,0.38,12.55
Vernon,-90.8220,43.5994,1198,2018-07,3.12,60.6,70.4,80.3,63.2,0.15,15.20
Vernon,-90.8220,43.5994,1198,2018-08,10.79,59.7,69.2,78.7,64.7,0.00,12.21
Vernon,-90.8220,43.5994,1198,2018-09,8.47,52.1,61.9,71.8,56.8,0.04,11.06
Vernon,-90.8220,43.5994,1198,2018-10,5.32,36.6,44.7,52.8,40.0,0.12,4.89
Vernon,-90.8220,43.5994,1198,2018-11,2.53,21.8,27.7,33.6,23.9,0.13,2.10
Vernon,-90.8220,43.5994,1198,2018-12,1.68,19.4,25.3,31.1,23.8,0.04,1.28
Vernon,-90.8220,43.5994,1198,2019-01,2.27,5.3,13.3,21.3,10.0,0.06,1.18
Vernon,-90.8220,43.5994,1198,2019-02,3.03,4.4,13.2,22.1,10.6,0.16,0.81
Vernon,-90.8220,43.5994,1198,2019-03,1.24,17.3,27.1,37.0,20.0,0.28,3.99
Vernon,-90.8220,43.5994,1198,2019-04,3.00,34.8,44.5,54.2,35.3,0.51,8.14
Vernon,-90.8220,43.5994,1198,2019-05,6.20,44.4,53.2,62.0,45.9,0.23,8.61
Vernon,-90.8220,43.5994,1198,2019-06,5.00,54.8,64.9,74.9,56.2,0.38,13.95
Vernon,-90.8220,43.5994,1198,2019-07,10.04,62.8,72.3,81.9,66.3,0.00,14.28
Vernon,-90.8220,43.5994,1198,2019-08,1.59,56.3,66.4,76.5,60.6,0.01,12.85
Vernon,-90.8220,43.5994,1198,2019-09,8.86,54.0,62.6,71.1,58.6,0.28,8.00
Vernon,-90.8220,43.5994,1198,2019-10,5.43,36.5,44.9,53.3,39.5,0.13,5.82
Vernon,-90.8220,43.5994,1198,2019-11,2.61,21.5,27.8,34.0,25.0,0.07,1.70
Vernon,-90.8220,43.5994,1198,2019-12,1.98,18.0,25.6,33.1,23.7,0.02,1.40
Vernon,-90.8220,43.5994,1198,2020-01,0.95,13.9,20.9,27.9,19.5,0.03,0.87
Vernon,-90.8220,43.5994,1198,2020-02,1.09,10.0,19.4,28.8,14.8,0.16,2.08
Vernon,-90.8220,43.5994,1198,2020-03,3.05,27.2,35.1,43.1,29.9,0.19,3.48
Vernon,-90.8220,43.5994,1198,2020-04,1.78,31.4,41.9,52.4,32.4,0.39,7.10
Vernon,-90.8220,43.5994,1198,2020-05,2.62,45.0,54.9,64.9,44.3,0.48,10.93
Vernon,-90.8220,43.5994,1198,2020-06,8.72,56.7,67.6,78.4,58.1,0.73,16.01
Vernon,-90.8220,43.5994,1198,2020-07,4.47,62.3,72.2,82.1,66.9,0.00,13.92
Vernon,-90.8220,43.5994,1198,2020-08,1.37,57.9,69.0,80.1,62.0,0.04,15.54
Vernon,-90.8220,43.5994,1198,2020-09,5.60,48.5,57.5,66.6,52.8,0.08,8.34
Vernon,-90.8220,43.5994,1198,2020-10,2.43,33.1,42.3,51.4,34.7,0.23,7.05
Vernon,-90.8220,43.5994,1198,2020-11,2.47,29.4,39.2,49.0,33.5,0.23,5.29
Vernon,-90.8220,43.5994,1198,2020-12,0.53,16.5,24.3,32.1,21.3,0.03,1.97
Vernon,-90.8220,43.5994,1198,2021-01,0.78,13.3,19.5,25.7,17.9,0.18,0.92
Vernon,-90.8220,43.5994,1198,2021-02,0.99,0.4,9.1,17.8,5.7,0.17,1.29
Vernon,-90.8220,43.5994,1198,2021-03,1.69,28.3,38.2,48.1,29.9,0.44,5.92
Vernon,-90.8220,43.5994,1198,2021-04,0.65,35.7,45.7,55.7,35.1,0.65,8.79
Vernon,-90.8220,43.5994,1198,2021-05,3.35,46.1,56.1,66.0,46.0,0.71,10.78
Vernon,-90.8220,43.5994,1198,2021-06,5.42,58.9,69.9,80.9,58.8,1.27,19.50
Vernon,-90.8220,43.5994,1198,2021-07,7.01,60.9,70.2,79.5,64.8,0.17,12.81
Vernon,-90.8220,43.5994,1198,2021-08,9.84,59.4,69.3,79.2,64.7,0.07,11.65
Vernon,-90.8220,43.5994,1198,2021-09,1.88,50.5,61.9,73.3,55.2,0.33,12.13
Vernon,-90.8220,43.5994,1198,2021-10,1.36,45.1,54.1,63.0,48.6,0.11,7.67
Vernon,-90.8220,43.5994,1198,2021-11,1.25,25.6,34.3,43.1,27.3,0.28,4.26
Vernon,-90.8220,43.5994,1198,2021-12,1.60,18.8,26.4,34.0,23.4,0.06,2.11
Vernon,-90.8220,43.5994,1198,2022-01,0.80,-1.4,8.8,18.9,7.0,0.05,0.96
Vernon,-90.8220,43.5994,1198,2022-02,0.28,4.9,15.3,25.8,11.7,0.12,1.45
Vernon,-90.8220,43.5994,1198,2022-03,3.14,22.6,30.9,39.2,23.4,0.36,3.97
Vernon,-90.8220,43.5994,1198,2022-04,2.59,31.1,39.6,48.2,32.3,0.33,5.23
