County,Year,Month,solar_radiation,humidity,wind_speed,wind_speed_max
rusk,1989,5,19.44,73.77,1.56,4.88
rusk,1989,6,20.56,75.66,1.41,3.51
rusk,1989,7,22.56,67.0,1.2,3.69
rusk,1989,8,18.93,67.76,1.39,3.82
rusk,1989,9,16.23,66.71,1.64,5.17
rusk,1990,4,17.42,71.9,2.33,5.49
rusk,1990,5,19.32,71.13,1.58,4.92
rusk,1990,6,19.72,81.42,1.72,4.45
rusk,1990,7,21.03,74.57,1.42,3.75
rusk,1990,8,18.63,76.22,1.42,3.68
rusk,1990,9,13.17,78.76,1.51,3.73
rusk,1991,4,16.29,77.69,2.26,5.58
rusk,1991,5,16.2,83.39,1.64,4.3
rusk,1991,6,21.69,80.71,1.48,3.98
rusk,1991,7,21.46,79.28,1.33,3.43
rusk,1991,8,18.83,73.35,1.43,3.5
rusk,1991,9,12.44,76.33,1.73,4.77
rusk,1992,4,13.62,83.65,2.08,4.72
rusk,1992,5,21.77,74.78,1.68,5.21
rusk,1992,6,20.01,75.77,1.36,4.69
rusk,1992,7,18.46,78.88,1.32,3.86
rusk,1992,8,17.87,71.9,1.41,4.74
rusk,1992,9,12.69,73.17,1.81,4.17
rusk,1993,4,15.34,74.57,2.18,5.44
rusk,1993,5,16.8,78.7,1.76,4.07
rusk,1993,6,18.63,82.24,1.67,4.14
rusk,1993,7,18.59,83.44,1.58,4.44
rusk,1993,8,17.16,82.78,1.3,3.26
rusk,1993,9,12.05,79.69,1.65,4.5
rusk,1994,4,16.52,72.29,2.34,6.01
rusk,1994,5,22.48,72.72,1.62,4.58
rusk,1994,6,21.59,77.75,1.38,4.53
rusk,1994,7,20.52,78.21,1.44,3.49
rusk,1994,8,18.19,74.68,1.41,4.46
rusk,1994,9,12.67,80.17,1.44,3.86
rusk,1995,4,14.57,75.22,2.23,6.64
rusk,1995,5,18.68,75.12,1.78,4.78
rusk,1995,6,22.01,77.93,1.17,3.3
rusk,1995,7,20.14,77.36,1.58,3.77
rusk,1995,8,15.72,82.4,1.42,3.61
rusk,1995,9,14.75,76.72,1.41,3.65
rusk,1996,4,18.35,82.3,2.15,4.67
rusk,1996,5,19.64,77.08,1.57,3.64
rusk,1996,6,18.48,82.72,1.42,3.08
rusk,1996,7,20.45,81.61,1.39,3.31
rusk,1996,8,20.5,75.81,1.34,3.57
rusk,1996,9,13.43,75.1,1.46,3.61
rusk,1997,4,18.39,77.23,2.1,6.82
rusk,1997,5,19.99,75.98,1.85,5.12
rusk,1997,6,22.7,78.06,1.29,4.17
rusk,1997,7,20.23,82.18,1.35,3.2
rusk,1997,8,17.9,80.21,1.26,3.2
rusk,1997,9,14.26,80.6,1.59,4.82
rusk,1998,4,19.85,71.57,2.06,6.31
rusk,1998,5,23.21,72.85,1.72,4.93
rusk,1998,6,19.73,78.86,1.55,4.73
rusk,1998,7,23.73,68.59,1.44,3.91
rusk,1998,8,18.18,69.58,1.48,3.28
rusk,1998,9,16.73,64.55,1.57,3.64
rusk,1999,4,16.04,74.07,2.03,6.43
rusk,1999,5,19.09,77.38,1.99,4.41
rusk,1999,6,20.46,80.32,1.58,3.91
rusk,1999,7,22.52,80.44,1.54,3.62
rusk,1999,8,17.42,79.09,1.4,3.65
rusk,1999,9,15.1,71.02,1.69,4.39
rusk,2000,4,16.29,70.32,2.18,6.29
rusk,2000,5,19.32,69.7,1.85,4.81
rusk,2000,6,18.93,76.67,1.77,4.53
rusk,2000,7,20.49,75.73,1.42,3.53
rusk,2000,8,18.58,70.67,1.48,3.5
rusk,2000,9,14.55,65.4,1.7,4.45
rusk,2001,4,15.05,80.03,2.43,7.87
rusk,2001,5,17.91,78.36,1.68,4.3
rusk,2001,6,20.71,82.03,1.55,4.03
rusk,2001,7,22.29,76.38,1.3,3.18
rusk,2001,8,19.89,74.9,1.36,3.38
rusk,2001,9,14.06,75.65,1.36,3.82
rusk,2002,4,15.3,80.01,2.22,5.2
rusk,2002,5,19.77,76.23,1.76,5.46
rusk,2002,6,20.25,81.85,1.63,3.89
rusk,2002,7,22.41,79.91,1.29,3.1
rusk,2002,8,19.03,77.45,1.43,4.87
rusk,2002,9,13.43,81.64,1.42,3.63
rusk,2003,4,17.5,77.32,2.33,5.57
rusk,2003,5,20.02,76.19,1.72,5.4
rusk,2003,6,21.4,80.36,1.34,3.52
rusk,2003,7,21.9,78.6,1.36,3.43
rusk,2003,8,20.01,68.62,1.3,3.57
rusk,2003,9,14.05,65.38,1.8,4.23
rusk,2004,4,16.74,73.74,2.13,6.25
rusk,2004,5,17.27,77.37,1.91,5.02
rusk,2004,6,21.74,78.93,1.59,4.22
rusk,2004,7,21.39,77.15,1.31,3.48
rusk,2004,8,17.35,74.73,1.46,4.35
rusk,2004,9,15.74,74.35,1.72,5.04
rusk,2005,4,17.34,71.01,2.19,5.5
rusk,2005,5,16.73,75.4,1.88,3.89
rusk,2005,6,22.15,74.85,1.69,5.26
rusk,2005,7,23.12,61.33,1.53,3.98
rusk,2005,8,19.24,62.19,1.45,3.65
rusk,2005,9,14.91,65.73,1.7,4.8
rusk,2006,4,17.66,71.87,2.29,5.39
rusk,2006,5,19.26,75.62,1.85,4.69
rusk,2006,6,24.09,63.28,1.47,4.11
rusk,2006,7,23.64,54.61,1.52,3.68
rusk,2006,8,18.26,68.8,1.36,3.69
rusk,2006,9,14.16,70.28,1.57,4.0
rusk,2007,4,18.79,68.84,2.29,5.74
rusk,2007,5,19.67,70.4,2.14,5.08
rusk,2007,6,24.6,63.93,1.74,4.85
rusk,2007,7,22.77,62.08,1.41,4.64
rusk,2007,8,17.63,65.55,1.52,3.62
rusk,2007,9,13.87,73.88,1.88,4.37
rusk,2008,4,15.05,80.84,2.37,7.27
rusk,2008,5,20.93,75.08,1.77,4.32
rusk,2008,6,20.94,80.1,1.66,5.14
rusk,2008,7,22.16,77.06,1.44,4.21
rusk,2008,8,20.79,67.6,1.41,4.34
rusk,2008,9,13.9,73.27,1.63,3.9
rusk,2009,4,17.66,72.41,2.26,5.23
rusk,2009,5,21.64,69.46,1.91,4.79
rusk,2009,6,20.42,72.92,1.47,4.47
rusk,2009,7,20.63,65.37,1.55,4.59
rusk,2009,8,18.15,73.71,1.54,3.83
rusk,2009,9,15.98,70.82,1.19,5.28
rusk,2010,4,18.74,70.61,2.28,5.09
rusk,2010,5,20.2,71.46,1.69,4.95
rusk,2010,6,17.95,81.29,1.41,3.53
rusk,2010,7,21.43,81.04,1.45,3.98
rusk,2010,8,19.25,82.18,1.55,3.52
rusk,2010,9,13.55,82.58,1.68,4.61
rusk,2011,4,15.35,80.68,2.31,5.93
rusk,2011,5,17.73,80.16,1.89,4.59
rusk,2011,6,20.82,82.08,1.74,4.53
rusk,2011,7,21.34,82.73,1.28,3.42
rusk,2011,8,19.09,80.88,1.24,3.85
rusk,2011,9,13.88,77.44,1.45,5.6
rusk,2012,4,17.63,71.03,2.16,5.63
rusk,2012,5,20.46,73.59,1.86,4.39
rusk,2012,6,22.78,72.45,1.55,4.72
rusk,2012,7,23.41,68.8,1.32,4.11
rusk,2012,8,19.93,61.28,1.44,3.64
rusk,2012,9,16.47,59.65,1.53,4.33
rusk,2013,4,15.58,80.11,2.39,6.05
rusk,2013,5,18.07,80.79,1.84,4.46
rusk,2013,6,19.16,84.14,1.38,3.32
rusk,2013,7,22.27,81.0,1.48,3.76
rusk,2013,8,19.64,75.03,1.26,3.46
rusk,2013,9,15.34,74.9,1.65,4.44
rusk,2014,4,15.2,81.07,2.44,5.63
rusk,2014,5,19.37,81.14,1.56,3.83
rusk,2014,6,20.2,83.36,1.67,4.33
rusk,2014,7,20.39,82.1,1.57,3.52
rusk,2014,8,17.45,83.2,1.21,3.97
rusk,2014,9,14.11,83.18,1.54,5.79
rusk,2015,4,18.52,71.77,2.32,5.91
rusk,2015,5,18.66,77.74,1.8,3.88
rusk,2015,6,21.91,80.14,1.37,4.2
rusk,2015,7,23.03,78.59,1.4,4.15
rusk,2015,8,16.12,78.79,1.53,4.15
rusk,2015,9,14.69,78.86,1.48,3.62
rusk,2016,4,15.79,79.36,2.36,5.8
rusk,2016,5,20.73,75.4,1.56,4.06
rusk,2016,6,22.96,80.36,1.59,4.18
rusk,2016,7,22.0,81.5,1.4,3.84
rusk,2016,8,18.34,82.01,1.27,3.63
rusk,2016,9,13.51,83.59,1.66,4.51
rusk,2017,4,14.41,81.07,2.07,5.54
rusk,2017,5,18.38,80.16,1.64,4.14
rusk,2017,6,22.03,80.09,1.52,4.42
rusk,2017,7,22.9,81.15,1.22,3.17
rusk,2017,8,16.95,81.37,1.4,3.65
rusk,2017,9,14.53,80.82,1.58,3.65
rusk,2018,4,19.32,77.13,2.06,6.44
rusk,2018,5,21.6,75.57,1.41,3.85
rusk,2018,6,20.67,80.24,1.53,3.68
rusk,2018,7,22.41,73.51,1.4,4.25
rusk,2018,8,15.8,75.39,1.31,3.51
rusk,2018,9,13.7,81.25,1.5,4.42
rusk,2019,4,13.42,81.99,2.07,7.22
rusk,2019,5,18.31,80.16,1.6,4.66
rusk,2019,6,22.1,81.4,1.36,3.65
rusk,2019,7,22.33,80.94,1.31,4.02
rusk,2019,8,19.34,79.74,1.29,3.74
rusk,2019,9,11.89,85.34,1.72,5.21
rusk,2020,4,17.76,79.83,2.18,4.9
rusk,2020,5,20.35,78.65,1.67,4.01
rusk,2020,6,23.59,79.86,1.67,3.66
rusk,2020,7,22.09,81.69,1.22,3.26
rusk,2020,8,18.71,81.58,1.38,3.19
rusk,2020,9,13.1,78.56,1.58,4.38
rusk,2021,4,15.83,77.22,1.92,5.12
rusk,2021,5,18.69,75.43,1.6,3.87
rusk,2021,6,24.19,75.75,1.37,3.61
rusk,2021,7,21.77,71.2,1.22,3.63
rusk,2021,8,18.23,75.15,1.39,3.23
rusk,2021,9,15.48,71.65,1.55,4.16
rusk,2022,4,13.3,78.83,2.77,6.22
rusk,2022,5,18.8,77.16,1.75,5.84
rusk,2022,6,23.24,75.31,1.66,4.22
rusk,2022,7,21.34,72.14,1.49,4.19
rusk,2022,8,18.01,75.58,1.39,3.71
rusk,2022,9,14.96,73.84,1.42,3.86
rusk,2023,4,16.21,86.49,2.49,6.44
rusk,2023,5,20.38,77.8,1.5,4.45
rusk,2023,6,22.71,77.8,1.22,3.01
rusk,2023,7,21.43,72.28,1.2,3.48
rusk,2023,8,18.6,70.5,1.33,4.07
rusk,2023,9,12.14,75.21,1.57,3.56
rusk,2024,4,15.06,75.51,2.53,6.92
rusk,2024,5,18.9,77.03,1.72,5.16
rusk,2024,6,19.6,81.71,1.64,4.03
rusk,2024,7,21.03,81.29,1.2,3.08
rusk,2024,8,17.56,80.22,1.32,3.26
rusk,2024,9,17.29,72.06,1.36,3.38
sauk,1984,4,16.85,77.08,4.27,11.73
sauk,1984,5,17.63,75.0,3.2,9.13
sauk,1984,6,20.75,80.35,3.27,8.79
sauk,1984,7,21.9,76.68,2.52,6.59
sauk,1984,8,18.52,66.56,2.25,6.69
sauk,1984,9,14.55,67.17,2.98,8.08
sauk,1985,4,18.08,80.14,3.7,8.43
sauk,1985,5,22.03,73.88,3.41,9.98
sauk,1985,6,22.34,71.92,2.94,7.56
sauk,1985,7,21.32,63.98,2.65,7.42
sauk,1985,8,17.55,68.87,2.58,6.8
sauk,1985,9,11.84,78.1,2.86,7.17
sauk,1986,4,16.43,79.34,4.04,9.83
sauk,1986,5,18.98,77.74,3.0,8.59
sauk,1986,6,19.98,78.29,2.93,7.02
sauk,1986,7,20.17,79.4,2.6,7.2
sauk,1986,8,18.68,70.41,2.61,6.8
sauk,1986,9,11.1,80.88,2.83,6.79
sauk,1987,4,17.82,73.73,3.29,8.6
sauk,1987,5,19.96,76.06,3.12,7.14
sauk,1987,6,23.03,68.82,2.68,6.99
sauk,1987,7,20.66,72.32,2.53,6.3
sauk,1987,8,16.65,74.68,2.67,6.32
sauk,1987,9,13.82,75.79,2.44,6.39
sauk,1988,4,17.21,71.03,3.53,10.1
sauk,1988,5,23.88,65.58,3.06,9.5
sauk,1988,6,24.65,49.14,3.07,7.22
sauk,1988,7,23.07,50.84,2.41,5.84
sauk,1988,8,19.18,55.99,3.07,7.33
sauk,1988,9,13.99,63.87,3.2,10.28
sauk,1989,4,17.16,70.94,3.48,9.05
sauk,1989,5,19.98,70.14,2.87,9.06
sauk,1989,6,21.74,68.14,2.51,5.56
sauk,1989,7,21.33,63.66,2.31,6.08
sauk,1989,8,18.72,66.2,2.42,6.07
sauk,1989,9,15.69,68.46,2.55,9.38
sauk,1990,4,17.89,72.92,3.81,8.57
sauk,1990,5,18.2,74.76,3.23,10.38
sauk,1990,6,20.39,80.17,3.4,10.16
sauk,1990,7,21.01,75.71,2.73,6.82
sauk,1990,8,19.0,77.66,2.51,5.67
sauk,1990,9,14.61,74.33,2.78,7.45
sauk,1991,4,15.81,76.3,3.82,9.86
sauk,1991,5,16.35,82.89,3.01,7.87
sauk,1991,6,23.36,75.37,2.54,6.96
sauk,1991,7,22.07,70.07,2.48,6.12
sauk,1991,8,18.69,67.43,2.54,6.73
sauk,1991,9,13.85,69.99,3.06,7.89
sauk,1992,4,13.25,81.91,3.43,7.69
sauk,1992,5,22.44,72.22,2.67,8.52
sauk,1992,6,21.17,70.7,2.14,7.55
sauk,1992,7,18.34,75.9,2.32,6.04
sauk,1992,8,19.05,66.7,2.41,7.43
sauk,1992,9,13.1,76.67,2.93,7.1
sauk,1993,4,15.0,82.64,3.6,10.21
sauk,1993,5,17.0,82.44,3.03,7.6
sauk,1993,6,19.62,83.15,2.93,8.14
sauk,1993,7,18.61,86.4,2.76,7.45
sauk,1993,8,17.67,84.69,2.18,6.05
sauk,1993,9,12.03,83.11,2.84,8.74
sauk,1994,4,17.1,75.63,3.92,10.01
sauk,1994,5,23.71,73.55,2.72,8.34
sauk,1994,6,23.73,76.03,2.59,9.16
sauk,1994,7,20.25,80.29,2.53,7.05
sauk,1994,8,17.54,78.61,2.48,5.92
sauk,1994,9,14.05,79.93,2.56,6.16
sauk,1995,4,14.97,75.65,3.75,10.46
sauk,1995,5,18.79,75.01,3.2,9.01
sauk,1995,6,23.28,76.06,2.08,5.83
sauk,1995,7,21.76,73.4,2.88,7.29
sauk,1995,8,16.1,78.46,2.4,5.53
sauk,1995,9,14.98,68.03,2.77,7.24
sauk,1996,4,17.31,74.02,3.78,8.85
sauk,1996,5,15.98,77.14,3.06,6.78
sauk,1996,6,18.51,82.12,2.59,6.22
sauk,1996,7,21.44,76.66,2.4,6.74
sauk,1996,8,20.09,71.06,2.27,6.37
sauk,1996,9,14.89,66.86,2.68,6.89
sauk,1997,4,17.59,72.07,3.32,11.28
sauk,1997,5,19.36,72.27,3.67,9.19
sauk,1997,6,22.85,75.8,2.27,8.4
sauk,1997,7,21.09,75.96,2.57,8.37
sauk,1997,8,16.49,75.88,2.33,6.33
sauk,1997,9,14.83,72.59,2.81,9.67
sauk,1998,4,17.64,75.53,3.47,9.9
sauk,1998,5,22.56,76.23,2.98,7.21
sauk,1998,6,20.24,79.66,2.7,8.21
sauk,1998,7,22.94,76.69,2.22,6.04
sauk,1998,8,18.21,78.69,2.24,5.18
sauk,1998,9,16.66,71.11,2.4,7.54
sauk,1999,4,15.82,76.96,3.64,10.73
sauk,1999,5,19.59,78.2,3.4,7.82
sauk,1999,6,21.0,80.04,2.63,6.5
sauk,1999,7,22.66,80.26,2.84,6.74
sauk,1999,8,18.41,77.77,2.51,6.15
sauk,1999,9,15.74,66.15,2.81,7.68
sauk,2000,4,16.41,68.55,3.53,9.36
sauk,2000,5,17.81,73.06,3.29,9.32
sauk,2000,6,19.99,79.03,3.29,7.63
sauk,2000,7,20.57,78.37,2.5,5.45
sauk,2000,8,18.89,74.04,2.37,5.92
sauk,2000,9,14.6,68.84,3.1,7.0
sauk,2001,4,17.55,75.94,4.17,13.35
sauk,2001,5,18.67,76.44,3.02,7.45
sauk,2001,6,20.93,79.98,2.66,7.6
sauk,2001,7,23.65,71.97,2.21,5.55
sauk,2001,8,18.94,72.95,2.33,5.79
sauk,2001,9,14.98,77.33,2.52,7.51
sauk,2002,4,14.9,77.02,3.72,8.62
sauk,2002,5,20.6,74.93,3.44,9.47
sauk,2002,6,21.24,80.4,2.8,6.53
sauk,2002,7,22.72,71.09,2.5,5.59
sauk,2002,8,19.97,68.06,2.35,6.88
sauk,2002,9,16.07,68.34,2.7,7.59
sauk,2003,4,16.5,71.52,3.97,9.05
sauk,2003,5,20.23,72.23,3.19,11.13
sauk,2003,6,22.09,68.88,2.44,7.39
sauk,2003,7,21.96,65.55,2.66,6.66
sauk,2003,8,20.11,61.08,2.43,6.16
sauk,2003,9,15.49,65.2,3.09,6.99
sauk,2004,4,17.09,75.36,3.57,10.29
sauk,2004,5,17.14,81.02,3.25,7.23
sauk,2004,6,21.63,80.85,2.63,6.35
sauk,2004,7,20.0,82.44,2.25,6.28
sauk,2004,8,17.68,80.06,2.46,6.42
sauk,2004,9,17.87,71.74,2.76,7.66
sauk,2005,4,18.04,70.88,3.41,7.69
sauk,2005,5,19.14,72.16,3.29,7.26
sauk,2005,6,23.22,70.94,2.94,7.56
sauk,2005,7,22.44,62.2,2.38,6.1
sauk,2005,8,20.56,63.05,2.34,6.26
sauk,2005,9,15.47,64.9,2.86,7.43
sauk,2006,4,17.39,73.75,3.94,8.78
sauk,2006,5,18.72,78.51,3.19,9.65
sauk,2006,6,22.3,72.78,2.56,6.2
sauk,2006,7,22.57,65.26,2.59,6.14
sauk,2006,8,17.9,65.71,2.39,6.43
sauk,2006,9,13.34,75.45,2.94,6.75
sauk,2007,4,16.99,75.95,3.84,10.12
sauk,2007,5,21.29,74.08,3.51,9.17
sauk,2007,6,23.22,71.89,2.67,8.33
sauk,2007,7,24.0,63.0,2.49,6.84
sauk,2007,8,16.32,77.67,2.48,6.49
sauk,2007,9,16.38,79.6,2.95,7.48
sauk,2008,4,15.64,82.94,3.68,10.63
sauk,2008,5,21.03,78.36,3.17,7.73
sauk,2008,6,20.73,81.8,3.0,9.17
sauk,2008,7,22.51,82.5,2.38,6.84
sauk,2008,8,20.69,79.65,2.1,5.18
sauk,2008,9,13.85,80.76,2.56,5.85
sauk,2009,4,17.38,75.2,3.7,8.58
sauk,2009,5,21.08,74.62,3.36,8.28
sauk,2009,6,20.92,78.33,2.52,7.26
sauk,2009,7,20.31,73.29,2.49,6.16
sauk,2009,8,18.58,75.09,2.86,6.88
sauk,2009,9,15.81,70.07,1.87,9.84
sauk,2010,4,17.93,73.85,3.91,8.93
sauk,2010,5,21.17,75.65,3.06,8.91
sauk,2010,6,19.79,82.09,2.68,7.34
sauk,2010,7,21.97,82.82,2.52,6.95
sauk,2010,8,19.75,83.27,2.51,5.74
sauk,2010,9,13.97,82.24,3.07,8.92
sauk,2011,4,13.47,82.38,3.82,10.01
sauk,2011,5,17.93,80.68,3.47,8.22
sauk,2011,6,20.3,81.06,2.98,6.57
sauk,2011,7,21.89,80.28,2.25,6.14
sauk,2011,8,20.34,71.86,2.14,6.68
sauk,2011,9,14.69,72.26,2.83,9.78
sauk,2012,4,18.33,72.92,3.61,9.91
sauk,2012,5,21.81,74.64,3.3,8.86
sauk,2012,6,25.7,61.8,2.96,7.39
sauk,2012,7,22.92,56.73,2.37,6.03
sauk,2012,8,20.15,57.83,2.3,7.06
sauk,2012,9,17.21,61.67,2.77,9.2
sauk,2013,4,15.43,80.57,3.96,8.43
sauk,2013,5,19.2,80.54,3.12,8.15
sauk,2013,6,20.36,83.65,2.64,7.66
sauk,2013,7,22.57,82.1,2.43,6.04
sauk,2013,8,20.1,79.02,2.21,5.69
sauk,2013,9,16.59,75.55,2.79,7.99
sauk,2014,4,14.98,78.47,4.07,9.16
sauk,2014,5,20.43,79.1,3.0,7.15
sauk,2014,6,21.63,80.79,2.88,9.61
sauk,2014,7,21.31,78.52,2.78,5.93
sauk,2014,8,18.58,77.91,2.06,6.49
sauk,2014,9,15.47,76.02,2.73,8.05
sauk,2015,4,18.96,69.87,3.73,8.99
sauk,2015,5,18.93,76.49,3.42,7.75
sauk,2015,6,21.2,78.56,2.65,7.59
sauk,2015,7,22.75,72.44,2.52,6.89
sauk,2015,8,17.62,67.98,2.76,7.58
sauk,2015,9,16.35,73.27,2.78,6.5
sauk,2016,4,15.87,79.62,3.72,10.94
sauk,2016,5,21.59,75.53,2.86,7.28
sauk,2016,6,24.41,78.72,2.74,6.85
sauk,2016,7,21.85,80.55,2.42,6.34
sauk,2016,8,19.2,82.5,2.26,6.17
sauk,2016,9,13.93,84.19,3.05,7.34
sauk,2017,4,15.1,81.31,3.58,7.91
sauk,2017,5,19.59,80.61,3.16,7.88
sauk,2017,6,23.23,79.51,2.89,7.85
sauk,2017,7,22.65,82.53,2.23,4.57
sauk,2017,8,18.31,80.53,2.46,7.55
sauk,2017,9,16.46,75.77,2.57,6.01
sauk,2018,4,17.75,74.22,3.47,11.72
sauk,2018,5,19.82,79.6,2.64,8.33
sauk,2018,6,19.98,82.63,2.98,6.38
sauk,2018,7,23.09,76.08,2.36,6.56
sauk,2018,8,16.83,77.67,2.39,6.81
sauk,2018,9,14.13,85.41,2.58,8.51
sauk,2019,4,14.9,83.45,3.69,10.68
sauk,2019,5,17.41,83.51,2.94,8.83
sauk,2019,6,19.69,82.64,2.38,6.94
sauk,2019,7,23.54,82.93,2.38,6.38
sauk,2019,8,19.35,81.16,2.09,6.72
sauk,2019,9,12.53,86.42,3.01,6.8
sauk,2020,4,17.23,81.07,3.55,8.51
sauk,2020,5,20.41,80.4,3.13,7.92
sauk,2020,6,24.05,80.41,2.8,8.18
sauk,2020,7,23.28,82.03,2.31,5.6
sauk,2020,8,20.16,78.52,2.34,5.43
sauk,2020,9,12.62,82.02,3.02,7.36
sauk,2021,4,16.88,75.76,3.23,7.08
sauk,2021,5,19.39,74.98,3.13,8.09
sauk,2021,6,23.25,74.45,2.6,6.81
sauk,2021,7,20.58,72.94,2.34,7.04
sauk,2021,8,18.77,75.56,2.22,6.37
sauk,2021,9,15.77,70.63,2.79,6.51
sauk,2022,4,14.66,74.54,4.42,10.89
sauk,2022,5,18.21,76.7,3.23,9.12
sauk,2022,6,23.31,74.71,2.89,7.24
sauk,2022,7,22.22,68.58,2.68,7.3
sauk,2022,8,18.18,73.78,2.32,6.21
sauk,2022,9,14.18,74.15,2.72,6.57
sauk,2023,4,16.07,78.46,3.99,9.84
sauk,2023,5,21.63,71.4,2.81,8.34
sauk,2023,6,22.99,68.99,2.32,6.69
sauk,2023,7,22.83,64.89,2.2,5.95
sauk,2023,8,20.48,64.35,2.51,7.06
sauk,2023,9,13.43,68.55,2.74,6.17
sauk,2024,4,16.83,74.6,4.26,11.4
sauk,2024,5,20.67,74.37,3.11,7.87
sauk,2024,6,20.39,80.19,3.09,7.47
sauk,2024,7,21.57,81.76,1.98,5.74
sauk,2024,8,18.89,78.71,2.32,6.75
sauk,2024,9,17.24,67.14,2.32,6.28
sawyer,1984,4,18.01,75.73,1.99,4.97
sawyer,1984,5,20.05,76.11,1.35,3.79
sawyer,1984,6,20.14,82.15,1.33,4.39
sawyer,1984,7,21.0,78.0,1.14,3.14
sawyer,1984,8,16.97,78.7,1.03,2.7
sawyer,1984,9,14.14,74.82,1.27,3.46
sawyer,1985,4,16.62,80.85,1.82,4.43
sawyer,1985,5,19.75,76.79,1.33,3.95
sawyer,1985,6,20.95,76.8,1.28,3.81
sawyer,1985,7,21.67,75.53,1.09,3.19
sawyer,1985,8,15.81,76.68,1.25,3.01
sawyer,1985,9,12.3,83.16,1.34,2.99
sawyer,1986,4,15.35,79.39,2.03,4.57
sawyer,1986,5,20.84,77.47,1.24,4.43
sawyer,1986,6,21.7,79.22,1.33,3.17
sawyer,1986,7,19.33,83.51,1.06,2.88
sawyer,1986,8,18.04,80.31,1.16,2.53
sawyer,1986,9,11.25,83.88,1.19,2.84
sawyer,1987,4,18.0,71.53,1.61,5.45
sawyer,1987,5,19.56,73.16,1.41,3.6
sawyer,1987,6,23.12,68.74,1.1,3.09
sawyer,1987,7,20.17,75.62,1.14,3.26
sawyer,1987,8,16.8,72.8,1.16,3.13
sawyer,1987,9,14.16,73.67,1.15,3.04
sawyer,1988,4,18.66,64.85,1.69,4.1
sawyer,1988,5,21.56,65.42,1.37,4.18
sawyer,1988,6,23.77,58.16,1.22,3.12
sawyer,1988,7,22.59,51.15,1.18,3.16
sawyer,1988,8,17.29,66.43,1.25,3.1
sawyer,1988,9,12.09,70.0,1.33,3.29
sawyer,1989,4,15.85,71.33,1.82,4.55
sawyer,1989,5,19.44,72.21,1.28,3.78
sawyer,1989,6,20.56,75.04,1.2,2.87
sawyer,1989,7,22.56,68.72,0.96,2.59
sawyer,1989,8,18.93,69.09,1.1,3.11
sawyer,1989,9,16.23,66.56,1.37,3.89
sawyer,1990,4,17.42,70.62,1.95,4.4
sawyer,1990,5,19.32,68.61,1.29,3.34
sawyer,1990,6,19.72,79.16,1.33,3.25
sawyer,1990,7,21.03,71.97,1.12,2.82
sawyer,1990,8,18.63,74.7,1.15,3.02
sawyer,1990,9,13.17,77.84,1.2,2.8
sawyer,1991,4,16.29,77.1,1.83,4.25
sawyer,1991,5,16.2,82.2,1.27,3.52
sawyer,1991,6,21.69,80.97,1.17,3.0
sawyer,1991,7,21.46,79.6,1.13,2.89
sawyer,1991,8,18.83,74.66,1.08,2.55
sawyer,1991,9,12.44,77.25,1.37,3.51
sawyer,1992,4,13.62,82.84,1.67,3.92
sawyer,1992,5,21.77,72.97,1.42,4.13
sawyer,1992,6,20.01,75.73,1.11,3.51
sawyer,1992,7,18.46,79.76,1.03,3.19
sawyer,1992,8,17.87,75.11,1.11,3.2
sawyer,1992,9,12.69,72.61,1.46,3.28
sawyer,1993,4,15.34,73.77,1.77,4.86
sawyer,1993,5,16.8,76.89,1.33,3.29
sawyer,1993,6,18.63,80.79,1.3,3.53
sawyer,1993,7,18.59,82.2,1.22,3.32
sawyer,1993,8,17.16,81.18,1.04,2.68
sawyer,1993,9,12.05,78.11,1.3,3.84
sawyer,1994,4,16.52,71.46,1.93,4.9
sawyer,1994,5,22.48,71.35,1.33,3.46
sawyer,1994,6,21.59,77.6,1.1,3.82
sawyer,1994,7,20.52,78.44,1.1,2.62
sawyer,1994,8,18.19,75.4,1.12,3.42
sawyer,1994,9,12.67,80.01,1.13,2.96
sawyer,1995,4,14.57,74.78,1.8,5.53
sawyer,1995,5,18.68,74.54,1.4,3.28
sawyer,1995,6,22.01,77.46,1.04,2.9
sawyer,1995,7,20.14,78.33,1.25,3.08
sawyer,1995,8,15.72,81.51,1.14,2.98
sawyer,1995,9,14.75,75.73,1.18,3.03
sawyer,1996,4,18.35,84.92,1.72,3.97
sawyer,1996,5,19.64,75.47,1.28,2.99
sawyer,1996,6,18.48,82.14,1.11,2.63
sawyer,1996,7,20.45,82.4,1.12,2.98
sawyer,1996,8,20.5,77.31,1.11,2.58
sawyer,1996,9,13.43,78.93,1.11,2.92
sawyer,1997,4,18.39,76.54,1.76,5.52
sawyer,1997,5,19.99,75.96,1.42,3.78
sawyer,1997,6,22.7,78.14,1.05,3.7
sawyer,1997,7,20.23,81.93,1.1,2.78
sawyer,1997,8,17.9,79.73,1.02,2.69
sawyer,1997,9,14.26,78.9,1.31,3.67
sawyer,1998,4,19.85,70.48,1.67,4.98
sawyer,1998,5,23.21,70.74,1.42,4.04
sawyer,1998,6,19.73,78.14,1.2,3.49
sawyer,1998,7,23.73,71.37,1.13,2.79
sawyer,1998,8,18.18,71.58,1.13,2.59
sawyer,1998,9,16.73,66.38,1.24,2.95
sawyer,1999,4,16.04,73.16,1.66,4.59
sawyer,1999,5,19.09,75.2,1.5,3.62
sawyer,1999,6,20.46,79.58,1.26,2.86
